n_above_p97_5,n_above_p99_9,sd_of_S,median_gap,r_squared,leaveout_r_squared
2,0,1.3067106627663887,38.56726623528923,0.5896895949326809,0.5869426560043738
0,0,1.0730777743619746,39.63526754796833,0.5873366850851415,0.5851021522507115
2,0,1.2633201723600336,38.35236245198574,0.5864617628240183,0.5833872128691173
0,0,1.2037476491387793,39.615386186064164,0.5801375288917204,0.5685153578815315
2,0,1.335545776334126,39.181766115056284,0.5752529563474873,0.56039809856192
3,0,1.2679244048106595,39.96375089102753,0.5892637010966487,0.5811744732779585
2,1,1.2663806638817448,39.16595327987562,0.5894188340816416,0.5893671657395105
0,0,1.170092066306764,39.9056388270955,0.5850867095065653,0.5824735819243514
4,0,1.2108210388871528,39.33188305160055,0.5972820691317335,0.6044515332498173
2,0,1.211449679188593,39.394627461971766,0.5955412043659197,0.5974307605638334
7,0,1.2748959228176442,41.103930119563024,0.5883049465222676,0.5867024253803708
4,0,1.3378212902436335,40.30358220850579,0.5738647235204882,0.5627409577559124
1,0,1.2518093971789268,38.81180009295691,0.5889205032878145,0.5909765907330611
1,1,1.0918770942714104,38.5826767135682,0.5928414988222409,0.5951672337193308
4,1,1.3034334968236927,37.87243379485894,0.5733368957007617,0.5624237655250863
2,0,1.1404932920552215,38.25852033472324,0.5832782790071194,0.5798415034841498
3,0,1.2588886559758612,38.55114596669491,0.5968200070693133,0.6020742475418478
3,0,1.3207049095358234,40.77412782453711,0.5783972923209718,0.571105770808058
5,0,1.2605741978834641,39.53097233066008,0.6033500161474288,0.6109328103843874
2,0,1.25061856068131,39.77563200113856,0.5891574575536918,0.5869194422057881
3,0,1.2499776738384456,39.140622247420595,0.5841406679139601,0.5870647781682516
3,0,1.3061532882567375,40.19340878701739,0.5994806418141991,0.6055600197286679
3,0,1.2559862195497193,39.486130176525435,0.584367168880692,0.5760766187151787
1,0,1.1855197049047776,40.742752130256946,0.5772990610733683,0.5614337623937135
2,1,1.2367456371116508,39.02805494209763,0.5897652679241525,0.5889994243713987
5,1,1.2325200369304052,40.2210743697698,0.5888278588714597,0.5887189578741632
4,0,1.177451873932244,40.52547243469093,0.589674155352834,0.5833865130336371
5,1,1.3111379145750581,40.54045564631801,0.5825402476497841,0.5678177587630923
0,0,1.253409058157162,39.24638539292391,0.5940822636633425,0.5941424984329449
1,0,1.1983513179238667,39.115572709889236,0.5867175348047166,0.5814782053201158
4,0,1.2158730675368215,39.05376322008487,0.5733480422595056,0.5588708935098878
0,0,1.0898002230569928,38.86904207221269,0.5826292281020935,0.5798524912117591
0,0,0.9748778551010552,38.67938397994617,0.5861565912945459,0.5799552143791646
9,0,1.1837229760693442,40.14929886454944,0.5818815807576448,0.5715533310576512
2,0,1.200700720514301,38.19532341621882,0.5954973465404974,0.6014201179314798
0,0,1.081808884951726,38.546622343597356,0.5871410961645817,0.5804251416572966
0,0,1.2950510328068996,38.468694139483794,0.5976257477073368,0.6087147003333222
0,0,1.0840847824249527,39.54819159857276,0.5910286267970283,0.5975879678720166
2,0,1.2630920004505037,38.92031398615039,0.593701364971575,0.591275762992106
2,0,1.2726974186292859,39.898014241833856,0.593480925107589,0.5964691989385058
4,0,1.2487741630562446,40.52644073376776,0.5914077816479824,0.597974168727778
0,0,1.1158874624187798,40.56749485613456,0.5899031189505739,0.583978420218084
1,0,1.2548992585067997,40.59271320681348,0.5842019296611098,0.5849682510029042
4,0,1.1518661078428134,40.95216284062858,0.5818174845226635,0.5800740040039374
3,0,1.3698461694872803,39.08810850472274,0.6106079722728501,0.6249620286218571
2,0,1.203259635301937,39.612261255988315,0.596209455909749,0.6019584766659378
2,0,1.282310328905701,39.27104576189782,0.5979845485438463,0.5982029752155106
5,0,1.2225774039184931,40.473817057262565,0.6024408932221645,0.6119926650784349
2,1,1.2294339846561315,38.79215416418871,0.5987830713060591,0.6045992941573134
0,0,1.0079734561433056,39.78037657643721,0.5854750775038582,0.5845274813157255
4,0,1.276601296928171,39.464612568833765,0.5887883739277326,0.5873137112521397
1,0,1.1765751170441867,39.466461874196334,0.5897274400277837,0.5895858517191708
2,0,1.2261213037091758,39.485953226081996,0.586357087102485,0.5817558885866752
2,0,1.18594161606929,40.68531710796923,0.5748413096058316,0.5544222529561253
1,0,1.2823011026544888,40.17310497072397,0.5832342471579346,0.5837606661899408
2,0,1.1324211761763416,40.125655103328626,0.6058386152511928,0.6215504417748795
1,1,1.3196480535456054,39.86268767430211,0.5830337743625831,0.5812640802388874
2,0,1.305964577665867,40.06658741433675,0.5812905686264276,0.5791690732505546
3,0,1.1482730091702764,39.78136827065081,0.5790780205817894,0.5707706861209436
2,0,1.1594072151418329,40.24489042989183,0.5821043939355064,0.5782988828330553
3,0,1.2358466245746653,39.66429659804241,0.5928193528883507,0.588576451254206
0,0,1.2003396665243786,39.60866178942355,0.5903899061173334,0.5864390197753978
3,0,1.4436392950853014,40.085048366503706,0.5986367637059509,0.6052353199804774
1,0,1.1946724684824517,38.96889713590329,0.5892333675153829,0.5918878256525419
2,0,1.2210201573649584,39.865075768361045,0.5836925002062923,0.5786002581599929
3,0,1.2068751669075177,39.48789587784452,0.5877363064782876,0.5866523278409839
1,0,1.1566876152459855,40.22988990725126,0.5786746004604904,0.5668461994700542
1,0,1.1747671924842982,40.15582494871772,0.5881873070262755,0.5830233544640036
3,0,1.319793968231615,40.23739170729655,0.5949697377597573,0.6027229990047696
2,0,1.1614735293691638,39.801118158074935,0.5847962910278969,0.5821108135999467
3,1,1.1778263873972685,40.34934210257221,0.5830910329953165,0.5746990546871943
1,0,1.21984585198718,40.56724129804565,0.5851603133554566,0.588995757755553
3,0,1.1372523155701553,39.9113823432654,0.5914072452137626,0.5844526717299865
4,0,1.1735058972917036,40.46966254412041,0.5803944636296339,0.5749005120828518
2,0,1.1268154171185991,39.697702210868904,0.5900212503521693,0.586938810977834
0,0,1.1576082683938518,40.2225544144239,0.5908536481820519,0.583957582630559
6,0,1.2774943957509486,38.78631781177453,0.58455205468023,0.5796101724552044
0,0,1.1255748092756834,40.528352977349805,0.5908837472521089,0.594359580604926
3,0,1.1579231454291583,39.515624353224354,0.5761981946796435,0.5568082619015089
6,0,1.3441646651375896,42.41460817445968,0.5833282674791231,0.5781858694768057
3,1,1.2561814392433295,41.19130941472115,0.5727447543399723,0.5615231536571574
0,0,1.2585283120895658,38.35613380822134,0.598652169546602,0.6012118756678009
1,0,1.2235539852925712,39.51548420962443,0.5971560924313464,0.5964330628360137
4,1,1.394116127230969,40.21698949271465,0.6011603154608011,0.612068899257213
7,1,1.4050463147769128,39.89502018980606,0.5665876538857145,0.5407534276954888
0,0,1.1137185886190741,39.69175403517073,0.5985612049806255,0.6107802908107853
1,0,1.209321488824584,40.91651936961734,0.5959813897214892,0.6021683905914582
0,0,1.1219622216955825,38.402476208338456,0.5875944148592893,0.5885675783175238
1,0,1.1724176574110408,39.36545288753187,0.5894027975817074,0.583462740439081
2,0,1.1730300187365352,40.01971884358384,0.5866656318001369,0.5851008130206663
6,1,1.355330071708005,39.50754841608134,0.5939914988963084,0.5943673451562479
0,0,1.1914617736906994,40.20896106355683,0.6019203303169689,0.6097777365844834
4,0,1.2045697753265852,40.1601608434818,0.5920308938016792,0.5926531026077853
5,0,1.3729179651724615,40.71771613108728,0.5848501476261163,0.5822474567921632
2,0,1.1427635390394009,41.35052645493478,0.6000460977379214,0.6113111858403815
1,0,1.3042968082999866,40.07667079416872,0.5936733496990216,0.594787909810468
4,0,1.2325540603199279,40.27159863431019,0.5959009268302965,0.609644911263195
2,0,1.07552040946176,39.918211477801236,0.5814198380153923,0.5762313474993325
0,0,1.1873577653374,39.118185894479794,0.5949216230528113,0.599835849120304
1,0,1.0947474705878568,39.75732263420597,0.591571318085504,0.6002015144389207
5,1,1.2726562754598032,40.669768600298326,0.582766889855352,0.5807451834424221
4,0,1.316389594409268,39.498459627219894,0.5929251609956612,0.5919265434654091
1,0,1.1655682061665782,39.49503839678377,0.5875259084002789,0.5900409871767283
0,0,1.0948684057310065,39.96302821453354,0.592128708237909,0.5917668183744669
1,0,1.3139507229698277,38.36706392678783,0.5816727123337976,0.5677560810935178
2,0,1.144161946119871,39.31730801289323,0.5915034055767845,0.5930373335474325
7,1,1.2650709874877382,41.1434277769416,0.5925660074011943,0.6043519770936616
0,0,1.1417315740610636,39.75366214700976,0.5917442096111032,0.5905082751482867
0,0,1.079549201772855,39.53853622315388,0.5879006025745475,0.5895985976916667
4,0,1.138414204603868,40.48990391760759,0.5722900879411237,0.5552806586176322
7,0,1.3080683422085193,39.875185121022675,0.5844113255098691,0.5805149168703954
3,1,1.2637890179806242,38.544313604720685,0.5926946202098841,0.5970989709812454
1,0,1.1315483323193167,38.595790551850584,0.6106475139357148,0.6247007613805448
2,0,1.2443295919841684,40.712121499023155,0.5982466885451128,0.6095344293328779
1,0,1.2009964861674922,40.541792152727176,0.5846100824244741,0.5781087430792804
0,0,1.1928257519649208,38.73477003661372,0.5844739266129728,0.5731856231721612
2,1,1.2165023949619216,39.406498424407964,0.6035628630254832,0.6169190849469375
3,0,1.3183111787991597,40.82241779001621,0.5806682305388706,0.5751030628496849
2,0,1.1913550161827955,39.475699763513305,0.5809511351891716,0.5776525390354053
2,0,1.22254824310556,40.00034296247785,0.5901633080700545,0.5875777820240949
6,2,1.4524750467777487,39.41765842863817,0.5863760909123195,0.5695901408570565
1,0,1.0875520472821933,39.25096249661346,0.5979514296332944,0.6057186146822375
2,0,1.382577235580956,39.37115632882401,0.5983829235930416,0.6040785942507114
4,0,1.2289738078986283,40.94682151211273,0.5853861407528338,0.5851196862243315
2,1,1.1667531422626756,40.99030598306137,0.5827095349858379,0.5749666120264991
1,0,1.2307891653067138,38.62273700047164,0.6025632479303724,0.604878047212511
0,0,1.2248262511855676,39.555443529627674,0.5763285032568369,0.562814434730145
7,0,1.3181904991477427,39.54705546565902,0.5756003605170827,0.5615767309917208
4,1,1.3554279708529204,40.25767175523423,0.5976398693316308,0.605532879562104
2,1,1.3224682354390616,39.1388402767193,0.59335952980924,0.5935381759371278
1,0,1.2250967566845505,40.11080067050445,0.5929993317028411,0.5964283746936347
5,1,1.2622702291702788,39.789899558692,0.5971920028506617,0.6020932331925664
1,0,1.1630816510395732,40.02862250988627,0.5943326183769639,0.5970841185424537
2,0,1.1919025308710964,39.97288661430771,0.6025436879291641,0.6153001640622975
2,0,1.2146093322987375,40.60546380007099,0.5854930328772712,0.5802523337615771
1,0,1.1301276312987334,39.59398389640265,0.5926877732307811,0.5962097525847114
2,0,1.1911043504346304,37.67808833943277,0.5886295819583226,0.5858805863729184
3,0,1.170880227074666,40.204722404861435,0.5911013106319969,0.594713564739285
3,0,1.2500032189984445,40.59403561407119,0.590654387635831,0.588418594507666
2,0,1.1343483663542635,38.09224227798942,0.5789117969984837,0.5707250991278661
2,0,1.3600121220999988,40.282185290114725,0.5917051320823778,0.5915738296302402
5,0,1.105041312452304,40.16076252558671,0.5826553592616827,0.5746811583761618
4,0,1.2849350396552006,39.358149377468386,0.587426942334023,0.5833412717391862
1,0,1.0579834505621666,39.11275386024574,0.5944910589084447,0.5953477850525275
2,0,1.1490765409068675,40.84153966362541,0.5942919917849891,0.6004204822712371
0,0,1.2456883232942924,39.119027483837854,0.5861064758281118,0.5846475272652629
4,0,1.2559385423861313,41.03018580082326,0.573546343216656,0.5622143790573669
4,2,1.2743359440195106,39.59384266971101,0.5955339789405212,0.6016353131235339
0,0,1.0766877178038607,39.93221562826106,0.5850792691921276,0.5792261019397695
2,0,1.155357207099703,38.81611576287279,0.5923980426239782,0.5926629945708988
4,0,1.1832715293547704,40.467166324024205,0.5894524804137439,0.5909712894102703
7,2,1.3356163851802312,40.21557098787165,0.5885780102648964,0.5859072171267683
0,0,1.2395916906234359,38.2296251738417,0.5893257727642685,0.5913858610403618
2,0,1.2129972902547528,40.17600473343682,0.5804850243840131,0.5699389249656375
6,0,1.3308141092497023,40.528265768285074,0.5789939532318791,0.5718959096725467
2,0,1.2197912231743442,39.3373007402785,0.5791369605552957,0.5635579104061893
1,0,1.2194341700542692,39.51532306851796,0.5891812728547586,0.5887569755282362
2,0,1.2053757121529374,38.952083729935815,0.5980665427627847,0.6037799931220762
0,0,1.1163884842491985,38.297810208923686,0.5866889252465942,0.5804757269305036
0,0,1.1763889962277634,39.13348409513744,0.5847607292938638,0.5816069351946109
2,0,1.2057632312927662,39.83168607510288,0.5821000413401697,0.5807376940796545
2,0,1.2408221784634565,39.206248014887,0.583202111392199,0.5709670569610565
2,0,1.289932812225423,39.97040805085642,0.5970782813008946,0.5951842485519852
2,0,1.2658886593640628,38.27487960740393,0.5978204193859078,0.6098505026842171
0,0,1.0999257922213321,38.34393046382194,0.5980678268435815,0.6115855132545076
4,0,1.3048081020024056,40.26588988337828,0.6017012623568195,0.6137579294793611
4,1,1.2902464066595012,39.60100162989666,0.580861375816109,0.5731505022134724
9,1,1.4451054270165606,39.93182997915872,0.5713130137647708,0.5482648065457187
4,0,1.2390750816944758,40.70282801431495,0.5930683697775669,0.5963465882350831
2,0,1.2512682608099357,40.55012932818407,0.5831463168996895,0.5813210616129383
1,0,1.190635058889717,38.810202986544255,0.6073025601182103,0.6174354159049689
2,0,1.2642405940941357,40.59015330404464,0.5999395276922779,0.6051607963176691
5,0,1.322248676242243,39.81604677127507,0.5851908348630976,0.5806182096321767
3,0,1.2715590749220034,39.445998387303824,0.6092152101384032,0.6249015672905985
1,0,1.1182811643906845,39.06947211062109,0.5892609645048333,0.5926974929651998
3,0,1.2948158468214443,39.33587118558898,0.5776247129771567,0.5653592471945255
2,0,1.0872715987994277,39.71967137453043,0.5792560854003266,0.573690096114764
4,0,1.3453522100494801,39.71519016156745,0.582461728633456,0.5818989893359658
5,1,1.274605135778448,38.38967926452261,0.5833224711490534,0.5792052827976616
3,0,1.2250731046398702,40.01158034330021,0.5858440437120868,0.5817015655368669
1,0,1.1751105597392653,40.08644007794329,0.5714185289692384,0.5578982024919116
2,0,1.2276674260590834,39.88110851885277,0.586909217886878,0.5784159023645039
2,0,1.1495601295884517,39.19007940418524,0.5877604807731605,0.5887788544634482
4,0,1.3086838225003485,40.02443332483806,0.5894410017460747,0.5858077627298476
2,0,1.1977961474859344,38.281437956591915,0.6161357420398323,0.6342383024211011
2,0,1.1532215761789704,38.8035766096184,0.5943192047371619,0.5977864411507992
6,1,1.351389014645841,40.58088339535946,0.5765797882848103,0.5581073145294732
3,0,1.2045974758831934,39.94955608488261,0.5903814967973905,0.5908699197636103
2,1,1.2125634617036931,39.006766598965385,0.5939581869142259,0.6004293224091437
2,0,1.1926548160669226,39.80915226048101,0.5960864973391962,0.6062163520043437
0,0,1.1305331772815055,40.267502282497794,0.5920803149687939,0.5955815063510015
0,0,1.044504512732552,40.38776990915529,0.5916142222616664,0.5955690535766971
3,0,1.170341463399325,38.699148061725474,0.6004983748854,0.613073225226455
2,0,1.3300993582524214,39.2635338601539,0.5919843702560417,0.5908494243493089
4,0,1.2647649744649638,39.52955401784467,0.5870605132997859,0.5829134726247374
4,0,1.194729985726495,40.929753498451674,0.6018926308588748,0.6103547122969551
