simple_fixed_median_gap,simple_fixed_r_squared,simple_fixed_leaveout_r_squared,simple_fixed_flip_rate,simple_recomputed_median_gap,simple_recomputed_r_squared,simple_recomputed_leaveout_r_squared,simple_recomputed_flip_rate,log_fixed_median_gap,log_fixed_r_squared,log_fixed_leaveout_r_squared,log_fixed_flip_rate,log_recomputed_median_gap,log_recomputed_r_squared,log_recomputed_leaveout_r_squared,log_recomputed_flip_rate
40.25556340333698,0.5829215685221258,0.5753559666868844,72.72727272727273,40.25556340333698,0.5887945808227352,0.5753559666868844,72.72727272727273,40.28253045878971,0.5886910531569609,0.5561982066124687,71.71717171717171,40.28253045878971,0.5692862673376686,0.5561982066124687,71.71717171717171
40.454073533747724,0.583016590956106,0.5757258444984803,72.72727272727273,40.454073533747724,0.5898682429505051,0.5757258444984803,72.72727272727273,40.514011633323264,0.5888276651842305,0.5581997412932854,72.72727272727273,40.514011633323264,0.5709903563500651,0.5581997412932854,72.72727272727273
39.83640875525447,0.5831772225600904,0.5776431122702675,72.72727272727273,39.83640875525447,0.588214328927759,0.5776431122702675,72.72727272727273,39.6998074363889,0.5888588016697461,0.5595627859726303,72.72727272727273,39.6998074363889,0.5693295384964203,0.5595627859726303,72.72727272727273
39.67125268358054,0.5754369998442661,0.5683382893311131,73.73737373737373,39.67125268358054,0.5832933319059623,0.5683382893311131,73.73737373737373,39.56523696805432,0.5811528147919417,0.5480356068998258,73.73737373737373,39.56523696805432,0.5634452550591484,0.5480356068998258,73.73737373737373
38.4960767729396,0.605103794898807,0.6138784550114558,73.73737373737373,38.4960767729396,0.6069928153057715,0.6138784550114558,73.73737373737373,38.55350462851872,0.611459629947057,0.5946038621421579,73.73737373737373,38.55350462851872,0.587430219491664,0.5946038621421579,73.73737373737373
40.420948641120916,0.585218465733092,0.5752765590856639,74.74747474747475,40.420948641120916,0.5906625211618243,0.5752765590856639,74.74747474747475,40.313205253256854,0.5911631811897201,0.5554308433883828,74.74747474747475,40.313205253256854,0.5708404112949961,0.5554308433883828,74.74747474747475
41.16104042041131,0.5897279929311163,0.5873016040783672,72.72727272727273,41.16104042041131,0.5955810169650062,0.5873016040783672,72.72727272727273,41.05160854142444,0.5954482686093903,0.569699038923789,72.72727272727273,41.05160854142444,0.5765670139507166,0.569699038923789,72.72727272727273
40.16990278457584,0.5992099565951168,0.6013939144833189,73.73737373737373,40.16990278457584,0.6049979110994057,0.6013939144833189,73.73737373737373,40.01079377321193,0.6049518725512799,0.5814605014162768,73.73737373737373,40.01079377321193,0.5853999138198416,0.5814605014162768,73.73737373737373
40.73953364212619,0.5855015778624232,0.5785709392818656,74.74747474747475,40.73953364212619,0.5900716780685006,0.5785709392818656,74.74747474747475,40.76015393145257,0.5915294238365962,0.5588121688543481,74.74747474747475,40.76015393145257,0.5703831206116974,0.5588121688543481,74.74747474747475
39.44039392122232,0.6015243163838853,0.6102419047475305,72.72727272727273,39.44039392122232,0.6050396720555224,0.6102419047475305,72.72727272727273,39.26202940009301,0.607344223652496,0.5937138222205289,72.72727272727273,39.26202940009301,0.5867400668984875,0.5937138222205289,72.72727272727273
